Date,AAPL,AMZN,MSFT,NVDA,SPY,TSLA
2021-07-28,141.44970703125,181.51600646972656,275.279296875,19.459482192993164,412.3235778808594,215.66000366210938
2021-07-29,142.09365844726562,179.99600219726562,275.5486145019531,19.618127822875977,414.0337219238281,225.78334045410156
2021-07-30,142.30833435058594,166.37950134277344,274.0194091796875,19.455490112304688,412.0229797363281,229.06666564941406
2021-08-02,141.97657775878906,166.57400512695312,273.932861328125,19.7059268951416,411.15850830078125,236.55667114257812
2021-08-03,143.77175903320312,168.31199645996094,276.1448974609375,19.770784378051758,414.5034484863281,236.5800018310547
2021-08-04,143.3717498779297,167.73599243164062,275.5582580566406,20.228755950927734,412.4645690917969,236.97332763671875
2021-08-05,143.47909545898438,168.79949951171875,278.45318603515625,20.590946197509766,415.07666015625,238.2100067138672
2021-08-06,142.79513549804688,167.2469940185547,278.39544677734375,20.32054901123047,415.7626037597656,233.03334045410156
2021-08-09,142.7462615966797,167.093505859375,277.3086853027344,20.249711990356445,415.4242858886719,237.9199981689453
2021-08-10,142.26747131347656,166.03399658203125,275.4908752441406,19.89151382446289,415.9410400390625,236.663330078125
2021-08-11,142.52151489257812,164.60549926757812,275.9814453125,19.65503692626953,416.9746398925781,235.94000244140625
2021-08-12,145.482177734375,165.1750030517578,278.7320861816406,19.860578536987305,418.2242736816406,240.75
2021-08-13,145.68734741210938,164.69850158691406,281.6559143066406,20.142948150634766,418.9853515625,239.05667114257812
2021-08-16,147.6611328125,164.94949340820312,283.33905029296875,19.905479431152344,419.97198486328125,228.72332763671875
2021-08-17,146.75241088867188,162.09800720214844,281.8771667480469,19.414581298828125,417.218994140625,221.90333557128906
2021-08-18,143.01010131835938,160.06100463867188,280.1522521972656,18.997512817382812,412.6524353027344,229.663330078125
2021-08-19,143.34230041503906,159.3874969482422,285.9724426269531,19.75382423400879,413.29144287109375,224.49000549316406
2021-08-20,144.79818725585938,159.99749755859375,293.2863464355469,20.769548416137695,416.5799865722656,226.75332641601562
2021-08-23,146.28341674804688,163.2935028076172,293.5657653808594,21.90900230407715,420.24444580078125,235.43333435058594
2021-08-24,146.19541931152344,165.28900146484375,291.60968017578125,21.744367599487305,420.9115905761719,236.163330078125
2021-08-25,144.96434020996094,164.95899963378906,291.02178955078125,22.163433074951172,421.79473876953125,237.06666564941406
2021-08-26,144.1630401611328,165.8000030517578,288.2080383300781,22.018754959106445,419.30487060546875,233.72000122070312
2021-08-27,145.19886779785156,167.48150634765625,288.8150634765625,22.585485458374023,423.0538330078125,237.30667114257812
2021-08-30,149.6153564453125,171.07850646972656,292.5442810058594,22.637367248535156,424.9142150878906,243.6366729736328
2021-08-31,148.35488891601562,173.5395050048828,290.8965759277344,22.3389892578125,424.2846984863281,245.24000549316406
2021-09-01,149.01930236816406,173.9499969482422,290.84832763671875,22.39487075805664,424.5102233886719,244.69667053222656
2021-09-02,150.13323974609375,173.156005859375,290.193115234375,22.34996223449707,425.81622314453125,244.1300048828125
2021-09-03,150.7683563232422,173.90249633789062,290.1835021972656,22.796045303344727,425.71295166015625,244.52333068847656
2021-09-07,153.10362243652344,175.46449279785156,289.2583923339844,22.61541748046875,424.1907043457031,250.97332763671875
2021-09-08,151.559814453125,176.27499389648438,289.2872619628906,22.29308319091797,423.6739807128906,251.2899932861328
2021-09-09,150.54360961914062,174.20799255371094,286.4350280761719,22.13141441345215,421.860595703125,251.6199951171875
2021-09-10,145.56033325195312,173.45750427246094,284.9510803222656,22.431793212890625,418.53436279296875,245.42333984375
2021-09-13,146.12709045410156,172.85850524902344,286.18450927734375,22.106464385986328,419.6054992675781,247.6666717529297
2021-09-14,144.7298126220703,172.5,288.882568359375,22.196279525756836,417.34112548828125,248.163330078125
2021-09-15,145.61895751953125,173.7895050048828,293.7296447753906,22.295080184936523,420.82696533203125,251.94332885742188
2021-09-16,145.3844451904297,174.41200256347656,294.1150207519531,22.196279525756836,420.1598815917969,252.3300018310547
2021-09-17,142.71693420410156,173.12600708007812,288.95965576171875,21.854982376098633,416.0671081542969,253.163330078125
2021-09-20,139.66835021972656,167.7864990234375,283.5923156738281,21.06960105895996,409.12957763671875,243.38999938964844
2021-09-21,140.14712524414062,167.18150329589844,284.07421875,21.20232582092285,408.7429504394531,246.4600067138672
2021-09-22,142.51173400878906,169.00250244140625,287.7166748046875,21.89589500427246,412.730224609375,250.64666748046875
2021-09-23,143.46934509277344,170.8000030517578,288.6610107421875,22.435787200927734,417.7449035644531,251.2133331298828
2021-09-24,143.55726623535156,171.2760009765625,288.4586181640625,22.035612106323242,418.4330749511719,258.1300048828125
2021-09-27,142.04270935058594,170.2899932861328,283.4670715332031,21.615478515625,417.2359619140625,263.78668212890625
2021-09-28,138.6619110107422,165.79800415039062,273.2045593261719,20.656450271606445,408.82781982421875,259.1866760253906
2021-09-29,139.5608367919922,165.05599975585938,273.6671447753906,20.47482681274414,409.5159912109375,260.4366760253906
2021-09-30,138.26132202148438,164.2519989013672,271.6628112792969,20.67341423034668,404.5107116699219,258.49334716796875
